fund_name,report_date,financial_type,symbol,security_name,isin,price,quantity,realised_pl,market_value,equity_id,actual_eod_price,is_price_matched,price_break
Leeder,2023-01-31,Equities,DOV,Dover Corporation,,150.76,177005.49606506756,511469.22,26685348.0,DOV,150.76,True,0.0
Virtous,2023-01-31,Equities,DOV,Dover Corporation,,150.76,2402.759688002966,-1906.428,362240.06,DOV,150.76,True,0.0
Leeder,2023-02-28,Equities,DOV,Dover Corporation,,149.35,175647.48902883244,-9573.949,26232952.0,DOV,149.35,True,0.0
Virtous,2023-02-28,Equities,DOV,Dover Corporation,,149.35,2400.081026143431,-18.884565,358452.1,DOV,149.35,True,0.0
Virtous,2023-03-31,Equities,DOV,Dover Corporation,,151.38,2499.678544375235,-1010.9148,378401.34,DOV,151.38,True,0.0
Leeder,2023-03-31,Equities,DOV,Dover Corporation,,151.38,176147.80741060327,-5078.2314,26665256.0,DOV,151.38,True,0.0
Virtous,2023-04-30,Equities,DOV,Dover Corporation,,145.62,2489.207411651598,-301.56863,362478.38,DOV,145.62,True,0.0
Leeder,2023-04-30,Equities,DOV,Dover Corporation,,145.62,181812.1262327945,163132.38,26475482.0,DOV,145.62,True,0.0
Leeder,2023-05-31,Equities,DOV,Dover Corporation,,133.33,176594.5202514701,-320621.88,23545348.0,DOV,133.33,True,0.0
Virtous,2023-05-31,Equities,DOV,Dover Corporation,,133.33,2425.4065564517623,-3920.5625,323379.47,DOV,133.33,True,0.0
Leeder,2023-06-30,Equities,DOV,Dover Corporation,,147.65,180882.96352379152,-307052.53,26707370.0,DOV,147.65,True,0.0
Virtous,2023-06-30,Equities,DOV,Dover Corporation,,147.65,2395.210731853367,2162.021,353652.88,DOV,147.65,True,0.0
Leeder,2023-07-31,Equities,DOV,Dover Corporation,,145.97,181419.0189328317,4502.865,26481734.0,DOV,145.97,True,0.0
Virtous,2023-07-31,Equities,DOV,Dover Corporation,,145.97,2451.9496603326097,476.607,357911.1,DOV,145.97,True,0.0
Virtous,2023-08-31,Equities,DOV,Dover Corporation,,141.44,2491.8860735111334,904.55975,352452.38,DOV,141.44,True,0.0
Leeder,2023-08-31,Equities,DOV,Dover Corporation,,141.44,179524.9564875564,-42900.516,25392010.0,DOV,141.44,True,0.0
Magnum,2022-08-31,Equities,DOW,Dow Inc.,,48.98,147413.75233788436,3728.7566,7220325.5,DOW,48.98,True,0.0
Magnum,2022-09-30,Equities,DOW,Dow Inc.,,42.19,149374.35524397824,66562.47,6302104.0,DOW,42.19,True,0.0
Magnum,2022-10-31,Equities,DOW,Dow Inc.,,44.89,149433.3207449134,-796.03424,6708062.0,DOW,49.379,False,-4.489002
Magnum,2022-11-30,Equities,DOW,Dow Inc.,,49.64,149801.8551257581,-8752.691,7436164.0,DOW,49.64,True,0.0
Magnum,2022-12-31,Equities,DOW,Dow Inc.,,49.08,146986.2524561045,-7883.6875,7214085.5,DOW,49.08,True,0.0
Magnum,2023-01-31,Equities,DOW,Dow Inc.,,57.8,149507.02762108232,-109905.8,8641506.0,DOW,57.8,True,0.0
Magnum,2023-02-28,Equities,DOW,Dow Inc.,,56.39,145806.94243740142,-26085.6,8222053.5,DOW,56.39,True,0.0
Magnum,2023-03-31,Equities,DOW,Dow Inc.,,54.04,144583.408292997,-14376.526,7813287.5,DOW,54.04,True,0.0
Magnum,2023-04-30,Equities,DOW,Dow Inc.,,53.63,143551.5120266318,-2115.3875,7698667.5,DOW,53.63,True,0.0
Magnum,2023-05-31,Equities,DOW,Dow Inc.,,48.78,145969.09756497308,58626.45,7120372.5,DOW,48.78,True,0.0
Magnum,2023-06-30,Equities,DOW,Dow Inc.,,53.26,148902.631236497,-65711.16,7930554.0,DOW,53.26,True,0.0
Magnum,2023-07-31,Equities,DOW,Dow Inc.,,56.47,143566.25340186557,85648.87,8107186.5,DOW,56.47,True,0.0
Magnum,2023-08-31,Equities,DOW,Dow Inc.,,53.23,147811.76946919665,68777.36,7868020.5,DOW,53.23,True,0.0
Applebead,2022-08-31,Equities,DRI,Darden Restaurants,,119.65,175117.6275014215,-135727.94,20952824.0,DRI,119.65,True,0.0
Applebead,2022-09-30,Equities,DRI,Darden Restaurants,,122.18,170161.79864313127,62691.234,20790368.0,DRI,122.18,True,0.0
Applebead,2022-10-31,Equities,DRI,Darden Restaurants,,139.72,170862.26915313696,-61431.266,23872876.0,DRI,153.692,False,-13.972
Applebead,2022-11-30,Equities,DRI,Darden Restaurants,,143.47,173418.9865146577,-47938.45,24880422.0,DRI,143.47,True,0.0
Applebead,2022-12-31,Equities,DRI,Darden Restaurants,,135.02,175678.00390942604,95443.484,23720044.0,DRI,135.02,True,0.0
Applebead,2023-01-31,Equities,DRI,Darden Restaurants,,145.63,179530.5917144573,-204379.78,26145040.0,DRI,145.63,True,0.0
Applebead,2023-02-28,Equities,DRI,Darden Restaurants,,140.73,171772.88081614434,-190063.92,24173598.0,DRI,140.73,True,0.0
Applebead,2023-03-31,Equities,DRI,Darden Restaurants,,152.7,179075.2858829536,-437048.94,27344796.0,DRI,152.7,True,0.0
Applebead,2023-04-30,Equities,DRI,Darden Restaurants,,150.72,174960.02163667022,-40741.117,26369974.0,DRI,150.72,True,0.0
Applebead,2023-05-31,Equities,DRI,Darden Restaurants,,157.25,177972.04482969467,-98342.555,27986104.0,DRI,157.25,True,0.0
Applebead,2023-06-30,Equities,DRI,Darden Restaurants,,165.75,179215.37998495478,-52841.742,29704950.0,DRI,165.75,True,0.0
Applebead,2023-07-31,Equities,DRI,Darden Restaurants,,168.92,179478.05642620687,-4163.4214,30317434.0,DRI,168.92,True,0.0
Applebead,2023-08-31,Equities,DRI,Darden Restaurants,,155.38,170319.40450788254,-620040.75,26464230.0,DRI,155.38,True,0.0
Belaware,2022-08-31,Equities,DVA,DaVita Inc.,,85.29,233.2233774790422,65.44525,19891.621,DVA,85.29,True,0.0
Virtous,2022-08-31,Equities,DVA,DaVita Inc.,,85.29,789.777452442775,-154.10153,67360.12,DVA,85.29,True,0.0
Belaware,2022-09-30,Equities,DVA,DaVita Inc.,,82.77,229.375191750638,-48.48714,18985.385,DVA,82.77,True,0.0
Virtous,2022-09-30,Equities,DVA,DaVita Inc.,,82.77,804.8622017844319,190.06784,66618.445,DVA,82.77,True,0.0
Belaware,2022-10-31,Equities,DVA,DaVita Inc.,,73.01,240.0101777636823,518.9873,17523.143,DVA,80.311,False,-7.300995
Virtous,2022-10-31,Equities,DVA,DaVita Inc.,,73.01,807.8633561037145,146.45633,58982.105,DVA,80.311,False,-7.300995
Belaware,2022-11-30,Equities,DVA,DaVita Inc.,,73.73,233.2933444922859,24.1806,17200.719,DVA,73.73,True,0.0
Virtous,2022-11-30,Equities,DVA,DaVita Inc.,,73.73,787.0132313592254,75.06045,58026.484,DVA,73.73,True,0.0
Virtous,2022-12-31,Equities,DVA,DaVita Inc.,,74.67,781.8796779183473,24.1277,58382.957,DVA,74.67,True,0.0
Belaware,2022-12-31,Equities,DVA,DaVita Inc.,,74.67,236.675083465732,-15.894174,17672.53,DVA,74.67,True,0.0
Virtous,2023-01-31,Equities,DVA,DaVita Inc.,,82.39,786.618342633004,-182.91246,64809.484,DVA,82.39,True,0.0
Belaware,2023-01-31,Equities,DVA,DaVita Inc.,,82.39,231.89400422741164,184.54965,19105.746,DVA,82.39,True,0.0
Belaware,2023-02-28,Equities,DVA,DaVita Inc.,,82.26,238.09774606835416,4.032432,19585.92,DVA,82.26,True,0.0
Virtous,2023-02-28,Equities,DVA,DaVita Inc.,,82.26,772.402348489034,-9.2403965,63537.816,DVA,82.26,True,0.0
Virtous,2023-03-31,Equities,DVA,DaVita Inc.,,81.11,769.3222164245071,-17.71076,62399.727,DVA,81.11,True,0.0
Belaware,2023-03-31,Equities,DVA,DaVita Inc.,,81.11,236.3718930750093,-9.923655,19172.125,DVA,81.11,True,0.0
Virtous,2023-04-30,Equities,DVA,DaVita Inc.,,90.36,784.2490102756756,-690.3642,70864.74,DVA,90.36,True,0.0
Belaware,2023-04-30,Equities,DVA,DaVita Inc.,,90.36,236.3952154127572,-1.0786581,21360.672,DVA,90.36,True,0.0
Belaware,2023-05-31,Equities,DVA,DaVita Inc.,,93.67,229.35186941289007,116.567375,21483.389,DVA,93.67,True,0.0
Virtous,2023-05-31,Equities,DVA,DaVita Inc.,,93.67,768.0585725005988,267.95175,71944.05,DVA,93.67,True,0.0
Virtous,2023-06-30,Equities,DVA,DaVita Inc.,,100.47,811.4173546397071,-1474.1986,81523.1,DVA,100.47,True,0.0
Belaware,2023-06-30,Equities,DVA,DaVita Inc.,,100.47,233.6665018962524,-146.69751,23476.473,DVA,100.47,True,0.0
Belaware,2023-07-31,Equities,DVA,DaVita Inc.,,101.99,235.53228891608472,-14.179981,24021.938,DVA,101.99,True,0.0
Virtous,2023-07-31,Equities,DVA,DaVita Inc.,,101.99,777.6938574204006,256.29858,79317.0,DVA,101.99,True,0.0
Belaware,2023-08-31,Equities,DVA,DaVita Inc.,,105.72,227.46276005530987,150.49672,24047.363,DVA,105.72,True,0.0
Virtous,2023-08-31,Equities,DVA,DaVita Inc.,,105.72,798.859893145867,-394.74655,84455.47,DVA,105.72,True,0.0
rpt-Catalysm,2022-08-31,Equities,EA,Electronic Arts,,126.28,722.0278160924017,-272.15207,91177.67,EA,126.28,True,0.0
Magnum,2022-08-31,Equities,EA,Electronic Arts,,126.28,30028.72732808756,-2347.8699,3792027.8,EA,126.28,True,0.0
rpt-Catalysm,2022-09-30,Equities,EA,Electronic Arts,,115.17,704.4825401613564,-974.6401,81135.26,EA,115.17,True,0.0
Magnum,2022-09-30,Equities,EA,Electronic Arts,,115.17,29599.316527295905,-23853.77,3408953.2,EA,115.17,True,0.0
Magnum,2022-10-31,Equities,EA,Electronic Arts,,125.37,29725.43718207387,-6432.1533,3726678.0,EA,137.907,False,-12.536995
rpt-Catalysm,2022-10-31,Equities,EA,Electronic Arts,,125.37,732.64162498896,-1436.1133,91851.28,EA,137.907,False,-12.536995
rpt-Catalysm,2022-11-30,Equities,EA,Electronic Arts,,130.36,710.9085877245788,542.23926,92674.05,EA,130.36,True,0.0
Magnum,2022-11-30,Equities,EA,Electronic Arts,,130.36,30692.36220203829,-24124.78,4001056.2,EA,130.36,True,0.0
Magnum,2022-12-31,Equities,EA,Electronic Arts,,121.79,30767.43402035851,3216.8274,3747165.8,EA,121.79,True,0.0
rpt-Catalysm,2022-12-31,Equities,EA,Electronic Arts,,121.79,735.5297362533296,1055.0162,89580.164,EA,121.79,True,0.0
rpt-Catalysm,2023-01-31,Equities,EA,Electronic Arts,,128.27,737.9846308280438,-79.53858,94661.29,EA,128.27,True,0.0
Magnum,2023-01-31,Equities,EA,Electronic Arts,,128.27,29632.3481273568,36776.78,3800941.2,EA,128.27,True,0.0
Magnum,2023-02-28,Equities,EA,Electronic Arts,,110.77,30719.38805663357,95115.99,3402786.5,EA,110.77,True,0.0
rpt-Catalysm,2023-02-28,Equities,EA,Electronic Arts,,110.77,721.522396621137,-1440.4454,79923.04,EA,110.77,True,0.0
Magnum,2023-03-31,Equities,EA,Electronic Arts,,120.27,30815.47998408345,-4564.3667,3706177.8,EA,120.27,True,0.0
rpt-Catalysm,2023-03-31,Equities,EA,Electronic Arts,,120.27,730.5477443222921,-428.704,87862.98,EA,120.27,True,0.0
rpt-Catalysm,2023-04-30,Equities,EA,Electronic Arts,,127.09,706.2154069199781,829.7327,89752.914,EA,127.09,True,0.0
Magnum,2023-04-30,Equities,EA,Electronic Arts,,127.09,29428.152781525805,47307.86,3740024.0,EA,127.09,True,0.0
rpt-Catalysm,2023-05-31,Equities,EA,Electronic Arts,,128.0,709.5367348740032,-15.112042,90820.7,EA,128.0,True,0.0
Magnum,2023-05-31,Equities,EA,Electronic Arts,,128.0,30452.13238341359,-4659.1074,3897873.0,EA,128.0,True,0.0
Magnum,2023-06-30,Equities,EA,Electronic Arts,,129.7,30395.077801490224,484.96396,3942241.5,EA,129.7,True,0.0
rpt-Catalysm,2023-06-30,Equities,EA,Electronic Arts,,129.7,707.370651425726,18.411709,91745.98,EA,129.7,True,0.0
Magnum,2023-07-31,Equities,EA,Electronic Arts,,136.35,30707.37656570233,-10383.934,4186950.8,EA,136.35,True,0.0
rpt-Catalysm,2023-07-31,Equities,EA,Electronic Arts,,136.35,735.1687223452834,-924.2858,100240.26,EA,136.35,True,0.0
Magnum,2023-08-31,Equities,EA,Electronic Arts,,118.12,29208.943072030765,-136582.22,3450160.2,EA,118.12,True,0.0
rpt-Catalysm,2023-08-31,Equities,EA,Electronic Arts,,118.12,730.7643526671199,-401.45828,86317.88,EA,118.12,True,0.0
Applebead,2022-08-31,Equities,EBAY,eBay,,43.41,166678.22376641323,41044.97,7235501.5,EBAY,43.41,True,0.0
Applebead,2022-09-30,Equities,EBAY,eBay,,36.21,167811.63568802483,40802.83,6076459.5,EBAY,36.21,True,0.0
Applebead,2022-10-31,Equities,EBAY,eBay,,39.19,170661.83331443052,-42467.945,6688237.0,EBAY,43.109,False,-3.9190025
Applebead,2022-11-30,Equities,EBAY,eBay,,44.92,167778.30004327153,82613.23,7536601.0,EBAY,44.92,True,0.0
Applebead,2022-12-31,Equities,EBAY,eBay,,41.0,167161.59061533582,-12087.505,6853625.0,EBAY,41.0,True,0.0
Applebead,2023-01-31,Equities,EBAY,eBay,,48.94,163628.01227148785,140283.06,8007955.0,EBAY,48.94,True,0.0
Applebead,2023-02-28,Equities,EBAY,eBay,,45.38,166378.20296363367,48953.395,7550243.0,EBAY,45.38,True,0.0
Applebead,2023-03-31,Equities,EBAY,eBay,,44.12,170511.82291304073,26041.807,7522981.5,EBAY,44.12,True,0.0
Applebead,2023-04-30,Equities,EBAY,eBay,,46.16,162727.94986314923,79395.51,7511522.0,EBAY,46.16,True,0.0
Applebead,2023-05-31,Equities,EBAY,eBay,,42.54,169128.39365577948,115848.03,7194722.0,EBAY,42.54,True,0.0
Applebead,2023-06-30,Equities,EBAY,eBay,,44.69,169861.77784035171,-7883.88,7591123.0,EBAY,44.69,True,0.0
Applebead,2023-07-31,Equities,EBAY,eBay,,44.51,165678.15442381473,-3765.261,7374334.5,EBAY,44.51,True,0.0
Applebead,2023-08-31,Equities,EBAY,eBay,,46.17,163778.02267287765,15771.094,7561631.5,EBAY,46.17,True,0.0
Belaware,2022-08-31,Equities,ECL,Ecolab,,161.67,633.0348817288289,260.28802,102342.75,ECL,161.67,True,0.0
Belaware,2022-09-30,Equities,ECL,Ecolab,,142.98,638.0991607826595,473.25687,91235.42,ECL,142.98,True,0.0
Belaware,2022-10-31,Equities,ECL,Ecolab,,155.5,616.0695468984962,1379.0538,95798.81,ECL,171.05,False,-15.550003
Belaware,2022-11-30,Equities,ECL,Ecolab,,148.33,647.2148630795546,1116.5596,96001.38,ECL,148.33,True,0.0
Belaware,2022-12-31,Equities,ECL,Ecolab,,144.64,629.173368950283,-332.86557,91003.63,ECL,144.64,True,0.0
Belaware,2023-01-31,Equities,ECL,Ecolab,,153.85,637.9725538063137,-405.20245,98152.08,ECL,153.85,True,0.0
Belaware,2023-02-28,Equities,ECL,Ecolab,,158.36,630.8825631309509,159.87929,99906.56,ECL,158.36,True,0.0
Belaware,2023-03-31,Equities,ECL,Ecolab,,165.05,639.8083549633272,-298.56775,105600.37,ECL,165.05,True,0.0
Belaware,2023-04-30,Equities,ECL,Ecolab,,167.35,623.9824829201066,181.99753,104423.47,ECL,167.35,True,0.0
Belaware,2023-05-31,Equities,ECL,Ecolab,,164.57,620.500791070598,-48.395515,102115.81,ECL,164.57,True,0.0
Belaware,2023-06-30,Equities,ECL,Ecolab,,186.69,617.7787410791641,301.05872,115333.11,ECL,186.69,True,0.0
Belaware,2023-07-31,Equities,ECL,Ecolab,,183.14,644.8726340171579,480.9166,118101.98,ECL,183.14,True,0.0
Belaware,2023-08-31,Equities,ECL,Ecolab,,183.95,638.6688921762154,25.125154,117483.14,ECL,183.95,True,0.0
Leeder,2022-08-31,Equities,EG,Everest Re,,265.2,52458.021679773,35003.1,13911867.0,EG,265.2,True,0.0
TT_monthly_Trustmind,2022-08-31,Equities,EG,FIN-Everest Re,,265.2,166585.29217547932,-116345.555,44178420.0,EG,265.2,True,0.0
Leeder,2022-09-30,Equities,EG,Everest Re,,258.68,52589.16673397243,4275.3286,13603766.0,EG,258.68,True,0.0
TT_monthly_Trustmind,2022-09-30,Equities,EG,FIN-Everest Re,,258.68,170466.72948316802,126534.86,44096332.0,EG,258.68,True,0.0
Leeder,2022-10-31,Equities,EG,Everest Re,,318.04,52358.35143858144,68505.98,16652050.0,EG,349.844,False,-31.803986
TT_monthly_Trustmind,2022-10-31,Equities,EG,FIN-Everest Re,,318.04,170566.68065847328,-29665.51,54247028.0,EG,349.844,False,-31.803986
TT_monthly_Trustmind,2022-11-30,Equities,EG,FIN-Everest Re,,334.81,166318.75570799856,356188.5,55685184.0,EG,334.81,True,0.0
Leeder,2022-11-30,Equities,EG,Everest Re,,334.81,52332.12242774155,2199.3025,17521318.0,EG,334.81,True,0.0
TT_monthly_Trustmind,2022-12-31,Equities,EG,FIN-Everest Re,,328.2,171066.4365349997,156910.84,56144004.0,EG,328.2,True,0.0
Leeder,2022-12-31,Equities,EG,Everest Re,,328.2,52054.09491283875,-9188.81,17084154.0,EG,328.2,True,0.0
TT_monthly_Trustmind,2023-01-31,Equities,EG,FIN-Everest Re,,346.45,164369.70778954544,611076.5,56945884.0,EG,346.45,True,0.0
Leeder,2023-01-31,Equities,EG,Everest Re,,346.45,53045.55152258647,-90470.414,18377632.0,EG,346.45,True,0.0
Leeder,2023-02-28,Equities,EG,Everest Re,,380.41,51025.9176879152,342933.8,19410770.0,EG,380.41,True,0.0
TT_monthly_Trustmind,2023-02-28,Equities,EG,FIN-Everest Re,,380.41,165535.8048347738,-198003.28,62971476.0,EG,380.41,True,0.0
Leeder,2023-03-31,Equities,EG,Everest Re,,356.34,52924.89807272298,228542.3,18859258.0,EG,356.34,True,0.0
TT_monthly_Trustmind,2023-03-31,Equities,EG,FIN-Everest Re,,356.34,161770.97723160798,-453097.0,57645472.0,EG,356.34,True,0.0
Leeder,2023-04-30,Equities,EG,Everest Re,,376.23,52347.85983424548,57386.453,19694836.0,EG,376.23,True,0.0
TT_monthly_Trustmind,2023-04-30,Equities,EG,FIN-Everest Re,,376.23,167801.36480836035,-599722.06,63131908.0,EG,376.23,True,0.0
TT_monthly_Trustmind,2023-05-31,Equities,EG,FIN-Everest Re,,340.02,162503.9525171801,-959096.5,55254592.0,EG,340.02,True,0.0
Leeder,2023-05-31,Equities,EG,Everest Re,,340.02,51519.023091705065,-150060.89,17517498.0,EG,340.02,True,0.0
Leeder,2023-06-30,Equities,EG,Everest Re,,341.86,53171.45077461792,-15202.335,18177192.0,EG,341.86,True,0.0
TT_monthly_Trustmind,2023-06-30,Equities,EG,FIN-Everest Re,,341.86,163586.75691632068,-9961.801,55923768.0,EG,341.86,True,0.0
TT_monthly_Trustmind,2023-07-31,Equities,EG,FIN-Everest Re,,360.51,167668.09657461994,-380584.94,60446024.0,EG,360.51,True,0.0
Leeder,2023-07-31,Equities,EG,Everest Re,,360.51,53528.16532204037,-33263.633,19297438.0,EG,360.51,True,0.0
Leeder,2023-08-31,Equities,EG,Everest Re,,362.13,52867.19424887523,5353.8657,19144798.0,EG,362.13,True,0.0
TT_monthly_Trustmind,2023-08-31,Equities,EG,FIN-Everest Re,,362.13,164719.53690311394,23883.334,59649884.0,EG,362.13,True,0.0
Belaware,2022-08-31,Equities,EIX,Edison International,,64.84,9095.711721682646,-2024.2495,589765.94,EIX,64.84,True,0.0
Leeder,2022-08-31,Equities,EIX,Edison International,,64.84,41802.48602606911,916.6754,2710473.2,EIX,64.84,True,0.0
Belaware,2022-09-30,Equities,EIX,Edison International,,54.76,8988.382323366792,-5409.402,492203.8,EIX,54.76,True,0.0
Leeder,2022-09-30,Equities,EIX,Edison International,,54.76,42634.35549798789,41926.223,2334657.2,EIX,54.76,True,0.0
Leeder,2022-10-31,Equities,EIX,Edison International,,58.11,42751.40245886088,-1960.5366,2484284.0,EIX,63.921,False,-5.811001
Belaware,2022-10-31,Equities,EIX,Edison International,,58.11,8993.8397503998,-91.4119,522632.03,EIX,63.921,False,-5.811001
Leeder,2022-11-30,Equities,EIX,Edison International,,64.52,42651.07649239832,3215.4473,2751847.5,EIX,64.52,True,0.0
Belaware,2022-11-30,Equities,EIX,Edison International,,64.52,9313.099231830862,-10232.267,600881.2,EIX,64.52,True,0.0
Belaware,2022-12-31,Equities,EIX,Edison International,,62.28,9289.450381354489,-264.86713,578547.0,EIX,62.28,True,0.0
Leeder,2022-12-31,Equities,EIX,Edison International,,62.28,42918.61240296516,2996.402,2672971.2,EIX,62.28,True,0.0
Belaware,2023-01-31,Equities,EIX,Edison International,,67.45,9100.259577543487,4890.5825,613812.5,EIX,67.45,True,0.0
Leeder,2023-01-31,Equities,EIX,Edison International,,67.45,43002.217375017295,-2161.1885,2900499.5,EIX,67.45,True,0.0
Leeder,2023-02-28,Equities,EIX,Edison International,,64.81,42120.18491986724,-11642.828,2729809.2,EIX,64.81,True,0.0
Belaware,2023-02-28,Equities,EIX,Edison International,,64.81,8874.685926845757,-2977.5723,575168.4,EIX,64.81,True,0.0
Belaware,2023-03-31,Equities,EIX,Edison International,,69.84,9260.344103845102,-9699.303,646742.44,EIX,69.84,True,0.0
Leeder,2023-03-31,Equities,EIX,Edison International,,69.84,42554.93077453836,-10933.858,2972036.2,EIX,69.84,True,0.0
Belaware,2023-04-30,Equities,EIX,Edison International,,72.82,9127.546712708536,1978.6812,664667.94,EIX,72.82,True,0.0
Leeder,2023-04-30,Equities,EIX,Edison International,,72.82,42559.11102314096,-62.285706,3099154.5,EIX,72.82,True,0.0
Leeder,2023-05-31,Equities,EIX,Edison International,,66.8,41497.32787807881,-31959.672,2772021.5,EIX,66.8,True,0.0
Belaware,2023-05-31,Equities,EIX,Edison International,,66.8,9198.493264137662,2135.4912,614459.4,EIX,66.8,True,0.0
Belaware,2023-06-30,Equities,EIX,Edison International,,68.71,8859.223216918897,3240.029,608717.25,EIX,68.71,True,0.0
Leeder,2023-06-30,Equities,EIX,Edison International,,68.71,41672.898319388296,-1676.6978,2863344.8,EIX,68.71,True,0.0
Leeder,2023-07-31,Equities,EIX,Edison International,,71.96,40924.63381952166,12159.298,2944936.8,EIX,71.96,True,0.0
Belaware,2023-07-31,Equities,EIX,Edison International,,71.96,9246.70053626258,-6296.5063,665392.56,EIX,71.96,True,0.0
Belaware,2023-08-31,Equities,EIX,Edison International,,70.91,9082.97772527229,-859.54474,644073.94,EIX,70.91,True,0.0
Leeder,2023-08-31,Equities,EIX,Edison International,,70.91,42993.85687781208,10863.421,3048694.5,EIX,70.91,True,0.0
Magnum,2022-08-31,Equities,EMR,Emerson Electric,,79.84,9554.59505893695,-3435.255,762838.9,EMR,79.84,True,0.0
Leeder,2022-08-31,Equities,EMR,Emerson Electric,,79.84,181963.7627017126,-29843.074,14527987.0,EMR,79.84,True,0.0
Magnum,2022-09-30,Equities,EMR,Emerson Electric,,71.52,9427.518944653088,-5286.366,674256.1,EMR,71.52,True,0.0
Leeder,2022-09-30,Equities,EMR,Emerson Electric,,71.52,180307.89246112705,-68884.2,12895620.0,EMR,71.52,True,0.0
Magnum,2022-10-31,Equities,EMR,Emerson Electric,,84.59,9378.79050985251,3184.4033,793351.9,EMR,93.049,False,-8.459007
Leeder,2022-10-31,Equities,EMR,Emerson Electric,,84.59,183437.66917959647,-204530.9,15516992.0,EMR,93.049,False,-8.459007
Leeder,2022-11-30,Equities,EMR,Emerson Electric,,94.08,185257.3068066136,-86341.805,17429008.0,EMR,94.08,True,0.0
Magnum,2022-11-30,Equities,EMR,Emerson Electric,,94.08,9781.038961833756,-19086.69,920200.1,EMR,94.08,True,0.0
Leeder,2022-12-31,Equities,EMR,Emerson Electric,,94.37,186494.66039298524,-1794.1627,17599502.0,EMR,94.37,True,0.0
Magnum,2022-12-31,Equities,EMR,Emerson Electric,,94.37,9801.103611457524,-29.093742,924930.1,EMR,94.37,True,0.0
Leeder,2023-01-31,Equities,EMR,Emerson Electric,,88.63,185766.8053421784,-20889.44,16464512.0,EMR,88.63,True,0.0
Magnum,2023-01-31,Equities,EMR,Emerson Electric,,88.63,9373.057752817149,-12284.916,830734.1,EMR,88.63,True,0.0
Leeder,2023-02-28,Equities,EMR,Emerson Electric,,81.74,183747.00757618935,-69582.03,15019480.0,EMR,81.74,True,0.0
Magnum,2023-02-28,Equities,EMR,Emerson Electric,,81.74,9352.037643687489,-724.14276,764435.56,EMR,81.74,True,0.0
Magnum,2023-03-31,Equities,EMR,Emerson Electric,,86.12,9302.353749381014,1088.0773,801118.7,EMR,86.12,True,0.0
Leeder,2023-03-31,Equities,EMR,Emerson Electric,,86.12,182345.8866033862,30684.549,15703628.0,EMR,86.12,True,0.0
Magnum,2023-04-30,Equities,EMR,Emerson Electric,,82.29,9710.33495839762,7812.8403,799063.44,EMR,82.29,True,0.0
Leeder,2023-04-30,Equities,EMR,Emerson Electric,,82.29,177814.98891211356,-86766.69,14632395.0,EMR,82.29,True,0.0
Leeder,2023-05-31,Equities,EMR,Emerson Electric,,77.26,183328.49092197543,138664.58,14163959.0,EMR,77.26,True,0.0
